patent,code,date,year
US-2013027049-A1,G01R27/025,2011-07-28,2011
US-2011262783-A1,H01M10/654,2011-02-24,2011
US-2011262783-A1,H01M10/659,2011-02-24,2011
US-2011262783-A1,H01M10/0525,2011-02-24,2011
US-2011262783-A1,Y02E60/10,2011-02-24,2011
US-2017062778-A1,H01M2/0439,2016-08-23,2016
US-2017062778-A1,H01M10/0525,2016-08-23,2016
US-2017062778-A1,H01M2/024,2016-08-23,2016
US-2017062778-A1,H01M2/046,2016-08-23,2016
US-2017062778-A1,H01M2/0482,2016-08-23,2016
US-2017062778-A1,H01M2/0486,2016-08-23,2016
US-2017062778-A1,H01M2/1241,2016-08-23,2016
US-2017062778-A1,H01M50/10,2016-08-23,2016
US-2017062778-A1,H01M50/152,2016-08-23,2016
US-2017062778-A1,H01M50/155,2016-08-23,2016
US-2017062778-A1,H01M50/166,2016-08-23,2016
US-2017062778-A1,H01M50/171,2016-08-23,2016
US-2017062778-A1,H01M50/3425,2016-08-23,2016
US-2017062778-A1,H01M50/545,2016-08-23,2016
US-2017062778-A1,H01M2220/20,2016-08-23,2016
US-2017062778-A1,Y02E60/10,2016-08-23,2016
US-2017062778-A1,Y02P70/50,2016-08-23,2016
US-2017062778-A1,Y02T10/70,2016-08-23,2016
US-2014095031-A1,B60G17/015,2013-03-25,2013
US-2014095031-A1,B60J7/043,2013-03-25,2013
US-2014095031-A1,B60K35/00,2013-03-25,2013
US-2014095031-A1,G06F17/00,2013-03-25,2013
US-2014095031-A1,G06F3/04817,2013-03-25,2013
US-2014095031-A1,G06F3/04842,2013-03-25,2013
US-2014095031-A1,G06F3/04847,2013-03-25,2013
US-2014095031-A1,G06F3/04883,2013-03-25,2013
US-2014095031-A1,H04S7/303,2013-03-25,2013
US-2014095031-A1,B60J7/0573,2013-03-25,2013
US-2014095031-A1,B60K2370/11,2013-03-25,2013
US-2014095031-A1,B60K2370/1442,2013-03-25,2013
US-2014095031-A1,B60K2370/171,2013-03-25,2013
